timestamp,mem_total,mem_free,mem_available,swap_total,swap_free,pgfault,pgmajfault,slab_unreclaim,cpu_usage,load_avg_1m,load_avg_5m,load_avg_15m,context_switches,disk_read,disk_write,net_recv_rate,net_sent_rate
2025-05-30 22:44:13,4056416256,2103799808,2632556544,2243948544,2243948544,33193929,4885,0,0.0,2.8525390625,1.0185546875,0.4638671875,1782702,1468188672,7251444736,0,0
2025-05-30 22:44:19,4056416256,2103799808,2632617984,2243948544,2243948544,33193938,4885,0,50.5,2.6240234375,1.00146484375,0.4609375,1784244,1468188672,7251637248,0,0
2025-05-30 22:44:25,4056416256,2462674944,2596962304,2243948544,2243948544,33195533,4926,0,24.4,2.41357421875,0.984375,0.4580078125,1789039,1472268288,7251813376,0,0
2025-05-30 22:44:31,4056416256,2462674944,2598195200,2243948544,2243948544,33195536,4926,0,0.0,2.0419921875,0.95166015625,0.4521484375,1790357,1473488896,7252042752,128,92
2025-05-30 22:44:37,4056416256,2462674944,2598731776,2243948544,2243948544,33195628,4931,0,100.0,1.95849609375,0.95263671875,0.45556640625,1791009,1474017280,7252083712,0,0
2025-05-30 22:44:43,4056416256,2462674944,2598739968,2243948544,2243948544,33195649,4931,0,32.0,1.80126953125,0.9365234375,0.45263671875,1792487,1474017280,7252100096,0,0
2025-05-30 22:44:49,4056416256,2243059712,2379132928,2243948544,2243948544,33405294,4931,0,0.0,1.65673828125,0.9208984375,0.4501953125,1793875,1474017280,7252116480,0,0
2025-05-30 22:44:55,4056416256,2325020672,2461110272,2243948544,2243948544,33405295,4931,0,0.0,1.52392578125,0.9052734375,0.44775390625,1794414,1474017280,7252149248,0,0
2025-05-30 22:45:01,4056416256,2237620224,2521026560,2243948544,2243948544,33405783,4935,0,3.0,1.28955078125,0.875,0.44287109375,1795293,1475241984,7396959232,0,0
2025-05-30 22:45:07,4056416256,2287165440,2571010048,2243948544,2243948544,33405878,4935,0,37.4,1.18603515625,0.8603515625,0.4404296875,1795900,1475241984,7397061632,0,0
2025-05-30 22:45:13,4056416256,2304565248,2588409856,2243948544,2243948544,33405878,4935,0,100.0,1.1708984375,0.86279296875,0.44384765625,1796511,1475246080,7397098496,0,0
2025-05-30 22:45:19,4056416256,2304565248,2588446720,2243948544,2243948544,33405878,4935,0,100.0,1.15673828125,0.865234375,0.447265625,1797071,1475246080,7397131264,0,0
2025-05-30 22:45:25,4056416256,2312822784,2596712448,2243948544,2243948544,33405890,4935,0,2.0,1.14404296875,0.86767578125,0.45068359375,1797850,1475246080,7397151744,258,0
2025-05-30 22:45:31,4056416256,2312822784,2596720640,2243948544,2243948544,33405980,4935,0,100.0,1.0478515625,0.85546875,0.45166015625,1798511,1475246080,7397168128,152,0
2025-05-30 22:45:38,4056416256,2312822784,2596728832,2243948544,2243948544,33405994,4935,0,7.0,0.9638671875,0.8408203125,0.44921875,1799160,1475246080,7397184512,57,0
2025-05-30 22:45:44,4056416256,2312577024,2597236736,2243948544,2243948544,33406244,4935,0,100.0,0.88623046875,0.82666015625,0.44677734375,1804490,1475979264,7397200896,0,0
2025-05-30 22:45:50,4056416256,2312331264,2596999168,2243948544,2243948544,33406261,4935,0,100.0,0.8955078125,0.82958984375,0.4501953125,1806812,1475979264,7397217280,258,0
2025-05-30 22:45:56,4056416256,2312331264,2597007360,2243948544,2243948544,33406413,4935,0,69.4,0.9921875,0.85205078125,0.46240234375,1809378,1475979264,7397233664,0,0
2025-05-30 22:46:02,4056416256,2311364608,2596548608,2243948544,2243948544,33435445,4935,0,53.1,1.0732421875,0.87158203125,0.470703125,1815130,1476409344,7397397504,0,0
2025-05-30 22:46:08,4056416256,2311118848,2596335616,2243948544,2243948544,33435485,4935,0,51.5,0.98681640625,0.85693359375,0.4677734375,1820556,1476409344,7397565440,0,0
2025-05-30 22:46:14,4056416256,1959522304,2244747264,2243948544,2243948544,33667023,4935,0,34.0,0.98828125,0.859375,0.470703125,1823936,1476409344,7397630976,0,0
2025-05-30 22:46:20,4056416256,2149064704,2434297856,2243948544,2243948544,33667145,4935,0,0.0,0.90869140625,0.8447265625,0.4677734375,1824583,1476409344,7397647360,0,0
2025-05-30 22:46:26,4056416256,2206867456,2492108800,2243948544,2243948544,33667406,4940,0,3.0,0.76806640625,0.81640625,0.4619140625,1825235,1477036032,7397663744,96,105
2025-05-30 22:46:32,4056416256,2256412672,2542288896,2243948544,2243948544,33667406,4940,0,1.0,0.70654296875,0.802734375,0.458984375,1825840,1477036032,7397680128,9,107
2025-05-30 22:46:38,4056416256,2305744896,2591629312,2243948544,2243948544,33667406,4940,0,1.0,0.64990234375,0.7890625,0.4560546875,1826385,1477036032,7397696512,0,97
2025-05-30 22:46:44,4056416256,2305744896,2591629312,2243948544,2243948544,33667406,4940,0,1.0,0.59765625,0.77587890625,0.453125,1826973,1477036032,7397712896,0,81
2025-05-30 22:46:50,4056416256,2305744896,2591637504,2243948544,2243948544,33667406,4940,0,0.0,0.54931640625,0.7626953125,0.45068359375,1827581,1477036032,7397729280,258,97
2025-05-30 22:46:56,4056416256,2305744896,2591645696,2243948544,2243948544,33667406,4940,0,1.0,0.46435546875,0.7373046875,0.44580078125,1828137,1477036032,7397745664,0,97
2025-05-30 22:47:02,4056416256,2305744896,2591662080,2243948544,2243948544,33667407,4940,0,1.0,0.4267578125,0.724609375,0.443359375,1828736,1477036032,7397762048,0,97
2025-05-30 22:47:08,4056416256,2305744896,2591662080,2243948544,2243948544,33667407,4940,0,1.0,0.392578125,0.71240234375,0.44091796875,1829330,1477036032,7397778432,0,32
2025-05-30 22:47:14,4056416256,2314002432,2599927808,2243948544,2243948544,33667417,4940,0,1.0,0.36083984375,0.7001953125,0.4384765625,1829951,1477036032,7397794816,0,0
2025-05-30 22:47:20,4056416256,2314002432,2599944192,2243948544,2243948544,33667417,4940,0,2.0,0.33154296875,0.6884765625,0.43603515625,1830506,1477036032,7397811200,0,0
2025-05-30 22:47:26,4056416256,2254897152,2603528192,2243948544,2243948544,33667756,4940,0,1.0,0.35400390625,0.68212890625,0.43701171875,1831314,1477044224,7604433920,0,0
2025-05-30 22:47:32,4056416256,2254897152,2603540480,2243948544,2243948544,33667873,4940,0,1.0,0.3251953125,0.67041015625,0.4345703125,1831948,1477044224,7604483072,96,170
2025-05-30 22:47:38,4056416256,2254897152,2603540480,2243948544,2243948544,33667873,4940,0,1.0,0.298828125,0.6591796875,0.43212890625,1832540,1477044224,7604515840,72,114
2025-05-30 22:47:44,4056416256,2254897152,2603552768,2243948544,2243948544,33667874,4940,0,1.0,0.2744140625,0.64794921875,0.4296875,1833106,1477044224,7604544512,0,97
2025-05-30 22:47:50,4056416256,2254897152,2603560960,2243948544,2243948544,33667874,4940,0,0.0,0.251953125,0.63671875,0.42724609375,1833676,1477044224,7604564992,0,97
2025-05-30 22:47:56,4056416256,2254897152,2603569152,2243948544,2243948544,33667874,4940,0,1.0,0.212890625,0.615234375,0.42236328125,1834234,1477044224,7604581376,0,97
2025-05-30 22:48:02,4056416256,2254897152,2603585536,2243948544,2243948544,33667875,4940,0,1.0,0.19580078125,0.60498046875,0.419921875,1834864,1477044224,7604597760,0,97
2025-05-30 22:48:08,4056416256,2254897152,2603585536,2243948544,2243948544,33667875,4940,0,1.0,0.1796875,0.5947265625,0.41748046875,1835456,1477044224,7604614144,0,97
2025-05-30 22:48:14,4056416256,2254897152,2603593728,2243948544,2243948544,33667875,4940,0,1.0,0.1650390625,0.58447265625,0.4150390625,1836076,1477044224,7604630528,9,91
2025-05-30 22:48:20,4056416256,2254897152,2603601920,2243948544,2243948544,33667876,4940,0,1.0,0.1513671875,0.57470703125,0.41259765625,1836622,1477044224,7604646912,0,97
2025-05-30 22:48:26,4056416256,2254897152,2603614208,2243948544,2243948544,33667876,4940,0,2.0,0.1279296875,0.55517578125,0.40771484375,1837191,1477044224,7604663296,0,65
2025-05-30 22:48:32,4056416256,2254897152,2603618304,2243948544,2243948544,33667876,4940,0,3.0,0.11767578125,0.5458984375,0.4052734375,1837781,1477044224,7604679680,0,0
2025-05-30 22:48:38,4056416256,2254897152,2603634688,2243948544,2243948544,33667876,4940,0,1.0,0.10791015625,0.53662109375,0.40283203125,1838379,1477044224,7604696064,0,0
2025-05-30 22:48:44,4056416256,2254897152,2603642880,2243948544,2243948544,33667999,4940,0,0.0,0.09912109375,0.52734375,0.400390625,1839027,1477044224,7604712448,86,127
2025-05-30 22:48:50,4056416256,2254897152,2603642880,2243948544,2243948544,33667999,4940,0,0.0,0.0908203125,0.5185546875,0.39794921875,1839602,1477044224,7604728832,0,97
2025-05-30 22:48:56,4056416256,2254897152,2603651072,2243948544,2243948544,33667999,4940,0,0.0,0.07666015625,0.5009765625,0.39306640625,1840142,1477044224,7604745216,9,107
2025-05-30 22:49:02,4056416256,2254897152,2603659264,2243948544,2243948544,33667999,4940,0,2.0,0.0703125,0.4921875,0.390625,1840778,1477187584,7604843520,0,81
2025-05-30 22:49:08,4056416256,2254897152,2604797952,2243948544,2243948544,33668045,4940,0,1.0,0.064453125,0.48388671875,0.38818359375,1841416,1478113280,7604999168,56,191
2025-05-30 22:49:14,4056416256,2254897152,2604806144,2243948544,2243948544,33668046,4940,0,1.0,0.05908203125,0.4755859375,0.3857421875,1842091,1478162432,7605163008,9,107
2025-05-30 22:49:20,4056416256,2254897152,2604863488,2243948544,2243948544,33668046,4940,0,0.0,0.05419921875,0.46728515625,0.38330078125,1842640,1478162432,7605187584,0,97
2025-05-30 22:49:26,4056416256,2254897152,2604867584,2243948544,2243948544,33668046,4940,0,1.0,0.04541015625,0.45166015625,0.37841796875,1843231,1478162432,7605203968,0,114
2025-05-30 22:49:32,4056416256,2254897152,2604871680,2243948544,2243948544,33668046,4940,0,2.0,0.04150390625,0.44384765625,0.3759765625,1843834,1478162432,7605220352,128,163
2025-05-30 22:49:38,4056416256,2254897152,2604879872,2243948544,2243948544,33668046,4940,0,2.0,0.0380859375,0.43603515625,0.37353515625,1844397,1478162432,7605236736,0,97
2025-05-30 22:49:44,4056416256,2254897152,2604888064,2243948544,2243948544,33668046,4940,0,1.0,0.03466796875,0.4287109375,0.37109375,1844953,1478162432,7605253120,0,97
2025-05-30 22:49:50,4056416256,2254897152,2604896256,2243948544,2243948544,33668046,4940,0,0.0,0.03173828125,0.42138671875,0.36865234375,1845506,1478162432,7605269504,0,81
2025-05-30 22:49:56,4056416256,2254897152,2604904448,2243948544,2243948544,33668046,4940,0,2.0,0.0263671875,0.40673828125,0.36376953125,1846053,1478162432,7605285888,0,97
2025-05-30 22:50:02,4056416256,2254897152,2604924928,2243948544,2243948544,33668048,4940,0,1.0,0.02392578125,0.39990234375,0.361328125,1846681,1478162432,7605318656,0,81
2025-05-30 22:50:08,4056416256,2254897152,2604924928,2243948544,2243948544,33668048,4940,0,1.0,0.02197265625,0.39306640625,0.359375,1847247,1478162432,7605347328,9,9
2025-05-30 22:50:14,4056416256,2254897152,2604941312,2243948544,2243948544,33668048,4940,0,0.0,0.02001953125,0.38623046875,0.357421875,1847884,1478162432,7605367808,0,0
2025-05-30 22:50:20,4056416256,2021847040,2371899392,2243948544,2243948544,33737426,4940,0,1.0,0.01806640625,0.37939453125,0.35546875,1848446,1478162432,7605371904,0,0
2025-05-30 22:50:26,4056416256,2203512832,2553573376,2243948544,2243948544,33737426,4940,0,1.0,0.01513671875,0.36669921875,0.3515625,1849029,1478162432,7605392384,0,0
2025-05-30 22:50:32,4056416256,2226556928,2590449664,2243948544,2243948544,33737766,4940,0,2.0,0.013671875,0.3603515625,0.349609375,1849918,1478170624,7825597440,0,0
2025-05-30 22:50:38,4056416256,2226556928,2590449664,2243948544,2243948544,33737766,4940,0,0.0,0.01220703125,0.35400390625,0.34765625,1850491,1478170624,7825695744,57,0
2025-05-30 22:50:44,4056416256,2178523136,2542440448,2243948544,2243948544,33763367,4940,0,1.0,0.0107421875,0.34765625,0.345703125,1851132,1478174720,7825753088,0,0
2025-05-30 22:50:50,4056416256,2228068352,2591993856,2243948544,2243948544,33763367,4940,0,1.0,0.009765625,0.341796875,0.34375,1851682,1478174720,7825839104,0,0
2025-05-30 22:50:56,4056416256,1633783808,1997717504,2243948544,2243948544,33923880,4940,0,1.0,0.08203125,0.3466796875,0.345703125,1852216,1478174720,7825843200,0,0
